steps,rollout,mean_return,mean_episode_length,policy_loss,value_loss,entropy,sr_loss,grad_norm
173312,677,-143.4782,10000.0,-0.011428,0.00275,1.097012,0.006818,0.09989
173568,678,-143.4782,10000.0,-0.060604,0.005931,1.09739,0.00721,0.527203
173824,679,-143.4782,10000.0,0.151513,0.067273,1.097801,0.006395,1.320826
174080,680,-143.4782,10000.0,0.131069,0.052297,1.098137,0.007107,1.144188
174336,681,-143.4782,10000.0,-0.050528,0.00541,1.098377,0.007062,0.439063
174592,682,-143.4782,10000.0,0.071596,0.050203,1.09851,0.007218,0.628652
174848,683,-143.4782,10000.0,-0.117444,0.014284,1.09858,0.00778,1.016982
175104,684,-143.4782,10000.0,-0.096626,0.009041,1.098516,0.007056,0.845981
175360,685,-143.4782,10000.0,-0.10262,0.011629,1.098465,0.006971,0.892388
175616,686,-143.4782,10000.0,0.03458,0.032901,1.098408,0.007405,0.303074
175872,687,-143.4782,10000.0,-0.035229,0.00246,1.098327,0.006981,0.313791
176128,688,-143.4782,10000.0,-0.044608,0.003264,1.098248,0.007364,0.388438
176384,689,-143.4782,10000.0,0.086569,0.057317,1.098172,0.00726,0.752314
176640,690,-143.4782,10000.0,0.118784,0.043245,1.098063,0.007291,1.029098
176896,691,-143.4782,10000.0,-0.002741,0.001487,1.097953,0.006715,0.02502
177152,692,-143.4782,10000.0,-0.011402,0.000599,1.097881,0.00712,0.113366
177408,693,-143.4782,10000.0,-0.047619,0.005041,1.097851,0.007167,0.409466
177664,694,-143.4782,10000.0,-0.016801,0.000794,1.097718,0.007274,0.149213
177920,695,-143.4782,10000.0,-0.021232,0.00398,1.097653,0.007033,0.182541
178176,696,-143.4782,10000.0,0.034045,0.002426,1.097565,0.006788,0.297752
178432,697,-143.4782,10000.0,0.042789,0.002537,1.097576,0.006842,0.372639
178688,698,-143.4782,10000.0,-0.079923,0.006362,1.097689,0.007732,0.694835
178944,699,-143.4782,10000.0,0.03778,0.002973,1.097889,0.0072,0.332162
179200,700,-143.4782,10000.0,0.027767,0.001968,1.097998,0.007154,0.243617
179456,701,-143.4782,10000.0,0.044087,0.00308,1.098102,0.007172,0.383156
179712,702,-143.4782,10000.0,-0.014734,0.001569,1.098274,0.00713,0.12905
179968,703,-143.4782,10000.0,0.040131,0.001582,1.098301,0.006887,0.349886
180224,704,-144.2933,10000.0,0.069233,0.018342,1.098313,0.073981,0.624087
180480,705,-144.2933,10000.0,0.059494,0.053951,1.098175,0.007186,0.516189
180736,706,-144.2933,10000.0,-0.119792,0.014151,1.097923,0.007501,1.034023
180992,707,-144.2933,10000.0,-0.054385,0.004361,1.097678,0.006949,0.475414
181248,708,-144.2933,10000.0,0.026424,0.036774,1.097433,0.007026,0.231068
181504,709,-144.2933,10000.0,-0.10756,0.012629,1.097207,0.007009,0.932015
181760,710,-144.2933,10000.0,-0.09658,0.011028,1.097023,0.007116,0.839168
182016,711,-144.2933,10000.0,-0.066848,0.004234,1.096917,0.006908,0.585797
182272,712,-144.2933,10000.0,-0.090485,0.010358,1.096684,0.007123,0.787275
182528,713,-144.2933,10000.0,-0.089608,0.009784,1.096659,0.007346,0.777833
182784,714,-144.2933,10000.0,0.014033,0.00392,1.096787,0.007105,0.125367
183040,715,-144.2933,10000.0,0.040583,0.002789,1.096952,0.006653,0.35619
183296,716,-144.2933,10000.0,0.042744,0.004169,1.096994,0.007111,0.374853
183552,717,-144.2933,10000.0,0.066413,0.004218,1.097144,0.007282,0.580517
183808,718,-144.2933,10000.0,0.074033,0.006492,1.097237,0.006781,0.645723
184064,719,-144.2933,10000.0,0.029063,0.001405,1.097419,0.006784,0.255134
184320,720,-144.2933,10000.0,0.142992,0.04799,1.09765,0.007135,1.241097
184576,721,-144.2933,10000.0,0.169282,0.069098,1.09769,0.007129,1.47656
184832,722,-144.2933,10000.0,0.107456,0.04248,1.097725,0.007385,0.931206
185088,723,-144.2933,10000.0,-0.041482,0.002353,1.097641,0.006998,0.36779
185344,724,-144.2933,10000.0,0.017214,0.046195,1.097665,0.007352,0.148953
185600,725,-144.2933,10000.0,0.003917,0.042199,1.097727,0.007369,0.052048
185856,726,-144.2933,10000.0,-0.164194,0.025701,1.097852,0.007568,1.424495
186112,727,-144.2933,10000.0,-0.1605,0.023109,1.097875,0.007058,1.392341
186368,728,-144.2933,10000.0,-0.016474,0.045362,1.097821,0.007163,0.145009
186624,729,-144.2933,10000.0,0.066254,0.073358,1.097813,0.007488,0.569476
186880,730,-144.2933,10000.0,-0.153163,0.021336,1.097874,0.007265,1.340776
187136,731,-144.2933,10000.0,-0.213614,0.043108,1.09799,0.007364,1.84433
187392,732,-144.2933,10000.0,-0.124999,0.014033,1.098204,0.007177,1.089085
187648,733,-144.2933,10000.0,-0.119311,0.014939,1.098287,0.006612,1.038348
187904,734,-144.2933,10000.0,-0.12753,0.018684,1.098403,0.007434,1.10173
188160,735,-144.2933,10000.0,-0.089177,0.007929,1.098385,0.007572,0.783039
188416,736,-144.2933,10000.0,0.00057,0.000757,1.098137,0.007188,0.041714
188672,737,-144.2933,10000.0,0.008817,0.003007,1.097863,0.007274,0.089311
188928,738,-144.2933,10000.0,0.137639,0.049616,1.097567,0.007651,1.195274
189184,739,-144.2933,10000.0,0.073021,0.005125,1.097172,0.007562,0.640741
189440,740,-144.2933,10000.0,0.093829,0.008681,1.096709,0.007192,0.815567
189696,741,-144.2933,10000.0,0.11386,0.011605,1.096456,0.00739,0.992303
189952,742,-144.2933,10000.0,0.036164,0.002669,1.09641,0.007392,0.323296
190208,743,-144.7811,10000.0,0.319924,0.205578,1.096179,0.075716,2.797694
190464,744,-144.7811,10000.0,0.164208,0.06186,1.095835,0.00747,1.447285
190720,745,-144.7811,10000.0,0.101406,0.045557,1.095345,0.007452,0.887186
190976,746,-144.7811,10000.0,0.173766,0.095138,1.094544,0.007424,1.513842
191232,747,-144.7811,10000.0,-0.101427,0.010529,1.093519,0.007304,0.881454
191488,748,-144.7811,10000.0,-0.04303,0.049554,1.092736,0.007164,0.378408
191744,749,-144.7811,10000.0,-0.176337,0.028242,1.091444,0.007513,1.543913
192000,750,-144.7811,10000.0,-0.03073,0.042684,1.090642,0.007099,0.278978
192256,751,-144.7811,10000.0,-0.172297,0.027811,1.089731,0.007069,1.530828
192512,752,-144.7811,10000.0,-0.182566,0.035866,1.089953,0.007066,1.600165
192768,753,-144.7811,10000.0,-0.255614,0.056728,1.090324,0.008653,2.201081
193024,754,-144.7811,10000.0,-0.026659,0.03055,1.089793,0.007797,0.246276
193280,755,-144.7811,10000.0,-0.111266,0.0118,1.089986,0.007494,0.971833
193536,756,-144.7811,10000.0,-0.015186,0.020945,1.089833,0.007603,0.146964
193792,757,-144.7811,10000.0,-0.016075,0.001329,1.090459,0.007146,0.149867
194048,758,-144.7811,10000.0,0.187552,0.106491,1.090976,0.007007,1.641076
194304,759,-144.7811,10000.0,0.031638,0.002797,1.090732,0.007243,0.280136
194560,760,-144.7811,10000.0,0.071714,0.00543,1.090717,0.007328,0.636072
194816,761,-144.7811,10000.0,0.036741,0.002531,1.090642,0.007401,0.325198
195072,762,-144.7811,10000.0,0.077097,0.006028,1.090189,0.007033,0.675246
195328,763,-144.7811,10000.0,0.049027,0.004274,1.090182,0.006964,0.436961
195584,764,-144.7811,10000.0,-0.021594,0.002298,1.089921,0.007189,0.190664
195840,765,-144.7811,10000.0,-0.008068,0.001427,1.089849,0.00701,0.07709
196096,766,-144.7811,10000.0,-0.04647,0.005981,1.089988,0.00734,0.401816
196352,767,-144.7811,10000.0,-0.01069,0.001358,1.090047,0.007118,0.09597
196608,768,-144.7811,10000.0,-0.080193,0.008139,1.090453,0.00734,0.69411
196864,769,-144.7811,10000.0,-0.019672,0.006593,1.090393,0.007318,0.169967
197120,770,-144.7811,10000.0,0.248371,0.120462,1.090679,0.007466,2.156335
197376,771,-144.7811,10000.0,-0.075516,0.007798,1.091265,0.007635,0.657474
197632,772,-144.7811,10000.0,-0.02013,0.0016,1.091873,0.007322,0.174692
197888,773,-144.7811,10000.0,0.085975,0.02998,1.092319,0.006997,0.755373
198144,774,-144.7811,10000.0,0.065817,0.004028,1.092423,0.006962,0.574243
198400,775,-144.7811,10000.0,0.123476,0.054869,1.092726,0.0073,1.082153
198656,776,-144.7811,10000.0,-0.004012,0.000994,1.092658,0.007633,0.060444
198912,777,-144.7811,10000.0,0.113785,0.044786,1.092446,0.00717,0.977842
199168,778,-144.7811,10000.0,-0.001279,0.001507,1.092422,0.006901,0.038852
199424,779,-144.7811,10000.0,-0.065849,0.004898,1.09254,0.007323,0.56754
199680,780,-144.7811,10000.0,0.056167,0.052434,1.09248,0.007428,0.494379
199936,781,-144.7811,10000.0,-0.074002,0.005466,1.09224,0.00688,0.643681
200192,782,-145.0265,10000.0,-0.080095,0.022468,1.09224,0.07375,0.674147
