steps,rollout,mean_return,mean_accuracy,mean_episode_length,policy_loss,value_loss,entropy,grad_norm
1228736,19199,15.8,0.5209,10000.0,0.0,0.000864,1.098612,0.027311
1228800,19200,15.8,0.5209,10000.0,0.0,0.001442,1.098612,0.054299
1228864,19201,15.8,0.5209,10000.0,-0.0,0.000589,1.098612,0.029839
1228928,19202,15.8,0.5209,10000.0,0.0,0.009592,1.098612,0.094306
1228992,19203,15.8,0.5209,10000.0,0.0,0.002643,1.098612,0.059141
1229056,19204,15.8,0.5209,10000.0,-0.0,0.42362,1.098612,0.899007
1229120,19205,15.8,0.5209,10000.0,0.0,0.004453,1.098612,0.086802
1229184,19206,15.8,0.5209,10000.0,0.0,0.0016,1.098612,0.057226
1229248,19207,15.8,0.5209,10000.0,0.0,0.001814,1.098612,0.057848
1229312,19208,15.8,0.5209,10000.0,-0.0,0.003164,1.098612,0.073715
1229376,19209,15.8,0.5209,10000.0,0.0,0.001864,1.098612,0.037091
1229440,19210,15.8,0.5209,10000.0,-0.0,0.000816,1.098612,0.012285
1229504,19211,15.8,0.5209,10000.0,0.0,0.013838,1.098612,0.136959
1229568,19212,15.8,0.5209,10000.0,-0.0,0.003178,1.098612,0.063994
1229632,19213,15.8,0.5209,10000.0,0.0,0.000622,1.098612,0.004068
1229696,19214,15.8,0.5209,10000.0,-0.0,0.00458,1.098612,0.08632
1229760,19215,15.8,0.5209,10000.0,0.0,0.000859,1.098612,0.031206
1229824,19216,15.8,0.5209,10000.0,0.0,0.000485,1.098612,0.019258
1229888,19217,15.8,0.5209,10000.0,0.0,0.001037,1.098612,0.005035
1229952,19218,15.8,0.5209,10000.0,-0.0,0.007559,1.098612,0.099983
1230016,19219,15.9,0.523,10000.0,-0.0,0.013103,1.098612,0.145197
1230080,19220,15.9,0.523,10000.0,0.0,0.40686,1.098612,0.887844
1230144,19221,15.9,0.523,10000.0,-0.0,0.001638,1.098612,0.015491
1230208,19222,15.9,0.523,10000.0,-0.0,0.000899,1.098612,0.006842
1230272,19223,15.9,0.523,10000.0,0.0,0.009342,1.098612,0.124663
1230336,19224,15.9,0.523,10000.0,-0.0,0.114049,1.098612,0.277344
1230400,19225,15.9,0.523,10000.0,-0.0,0.210106,1.098612,0.588914
1230464,19226,15.9,0.523,10000.0,0.0,0.000895,1.098612,0.038039
1230528,19227,15.9,0.523,10000.0,0.0,0.003418,1.098612,0.071542
1230592,19228,15.9,0.523,10000.0,-0.0,0.005426,1.098612,0.016112
1230656,19229,15.9,0.523,10000.0,0.0,0.052991,1.098612,0.330367
1230720,19230,15.9,0.523,10000.0,0.0,0.002918,1.098612,0.067374
1230784,19231,15.9,0.523,10000.0,-0.0,0.001284,1.098612,0.0494
1230848,19232,15.9,0.523,10000.0,0.0,0.000859,1.098612,0.03092
1230912,19233,15.9,0.523,10000.0,-0.0,0.009313,1.098612,0.11968
1230976,19234,15.9,0.523,10000.0,-0.0,0.00235,1.098612,0.05505
1231040,19235,15.9,0.523,10000.0,0.0,0.00654,1.098612,0.109683
1231104,19236,15.9,0.523,10000.0,0.0,0.180993,1.098612,0.385154
1231168,19237,15.9,0.523,10000.0,-0.0,0.001315,1.098612,0.050094
1231232,19238,15.9,0.523,10000.0,0.0,0.00541,1.098612,0.100452
1231296,19239,15.9,0.523,10000.0,-0.0,0.004993,1.098612,0.086483
1231360,19240,15.9,0.523,10000.0,0.0,0.003224,1.098612,0.046937
1231424,19241,15.9,0.523,10000.0,-0.0,0.007875,1.098612,0.083359
1231488,19242,15.9,0.523,10000.0,-0.0,0.003089,1.098612,0.051979
1231552,19243,15.9,0.523,10000.0,0.0,0.011145,1.098612,0.111414
1231616,19244,15.9,0.523,10000.0,-0.0,0.002844,1.098612,0.07041
1231680,19245,15.9,0.523,10000.0,0.0,0.006,1.098612,0.099657
1231744,19246,15.9,0.523,10000.0,0.0,0.004976,1.098612,0.080013
1231808,19247,15.9,0.523,10000.0,-0.0,0.010082,1.098612,0.127485
1231872,19248,15.9,0.523,10000.0,0.0,0.011688,1.098612,0.145465
1231936,19249,15.9,0.523,10000.0,-0.0,0.001203,1.098612,0.045473
1232000,19250,15.9,0.523,10000.0,-0.0,0.001963,1.098612,0.029557
1232064,19251,15.9,0.523,10000.0,-0.0,0.029434,1.098612,0.235844
1232128,19252,15.9,0.523,10000.0,0.0,0.00227,1.098612,0.014869
1232192,19253,15.9,0.523,10000.0,0.0,0.003429,1.098612,0.061096
1232256,19254,15.9,0.523,10000.0,-0.0,0.008296,1.098612,0.115686
1232320,19255,15.9,0.523,10000.0,0.0,0.007473,1.098612,0.109391
1232384,19256,15.9,0.523,10000.0,0.0,0.000734,1.098612,0.035977
1232448,19257,15.9,0.523,10000.0,-0.0,0.000794,1.098612,0.034865
1232512,19258,15.9,0.523,10000.0,0.0,0.009584,1.098612,0.099044
1232576,19259,15.9,0.523,10000.0,-0.0,0.000929,1.098612,0.035206
1232640,19260,15.9,0.523,10000.0,0.0,0.003169,1.098612,0.06559
1232704,19261,15.9,0.523,10000.0,0.0,0.010774,1.098612,0.12027
1232768,19262,15.9,0.523,10000.0,-0.0,0.002305,1.098612,0.046746
1232832,19263,15.9,0.523,10000.0,0.0,0.00647,1.098612,0.021835
1232896,19264,15.9,0.523,10000.0,0.0,0.00768,1.098612,0.115893
1232960,19265,15.9,0.523,10000.0,-0.0,0.000802,1.098612,0.027796
1233024,19266,15.9,0.523,10000.0,0.0,0.003075,1.098612,0.063485
1233088,19267,15.9,0.523,10000.0,0.0,0.002057,1.098612,0.050115
1233152,19268,15.9,0.523,10000.0,0.0,0.005099,1.098612,0.056643
1233216,19269,15.9,0.523,10000.0,0.0,0.017714,1.098612,0.174087
1233280,19270,15.9,0.523,10000.0,0.0,0.003582,1.098612,0.073293
1233344,19271,15.9,0.523,10000.0,-0.0,0.00593,1.098612,0.100595
1233408,19272,15.9,0.523,10000.0,0.0,0.003057,1.098612,0.028803
1233472,19273,15.9,0.523,10000.0,0.0,0.004175,1.098612,0.070035
1233536,19274,15.9,0.523,10000.0,-0.0,0.005409,1.098612,0.07202
1233600,19275,15.9,0.523,10000.0,0.0,0.009413,1.098612,0.07597
1233664,19276,15.9,0.523,10000.0,-0.0,0.001251,1.098612,0.030656
1233728,19277,15.9,0.523,10000.0,-0.0,0.353628,1.098612,0.816767
1233792,19278,15.9,0.523,10000.0,-0.0,0.00144,1.098612,0.039805
1233856,19279,15.9,0.523,10000.0,0.0,0.000424,1.098612,0.029153
1233920,19280,15.9,0.523,10000.0,-0.0,0.001315,1.098612,0.015798
1233984,19281,15.9,0.523,10000.0,-0.0,0.034499,1.098612,0.232474
1234048,19282,15.9,0.523,10000.0,-0.0,0.001823,1.098612,0.039043
1234112,19283,15.9,0.523,10000.0,-0.0,0.12242,1.098612,0.22219
1234176,19284,15.9,0.523,10000.0,0.0,0.001365,1.098612,0.041484
1234240,19285,15.9,0.523,10000.0,-0.0,0.263745,1.098612,0.60286
1234304,19286,15.9,0.523,10000.0,-0.0,0.004013,1.098612,0.070882
1234368,19287,15.9,0.523,10000.0,-0.0,0.002003,1.098612,0.041116
1234432,19288,15.9,0.523,10000.0,-0.0,0.002358,1.098612,0.011955
1234496,19289,15.9,0.523,10000.0,-0.0,0.274614,1.098612,0.704816
1234560,19290,15.9,0.523,10000.0,-0.0,0.002462,1.098612,0.01238
1234624,19291,15.9,0.523,10000.0,0.0,0.011272,1.098612,0.106728
1234688,19292,15.9,0.523,10000.0,-0.0,0.001592,1.098612,0.052062
1234752,19293,15.9,0.523,10000.0,-0.0,0.008652,1.098612,0.109226
1234816,19294,15.9,0.523,10000.0,-0.0,0.03116,1.098612,0.206033
1234880,19295,15.9,0.523,10000.0,0.0,0.002078,1.098612,0.010172
1234944,19296,15.9,0.523,10000.0,-0.0,0.00422,1.098612,0.080024
1235008,19297,15.9,0.523,10000.0,0.0,0.008441,1.098612,0.116541
1235072,19298,15.9,0.523,10000.0,0.0,0.264047,1.098612,0.555035
1235136,19299,15.9,0.523,10000.0,0.0,0.004413,1.098612,0.019788
1235200,19300,15.9,0.523,10000.0,0.0,0.0279,1.098612,0.226216
1235264,19301,15.9,0.523,10000.0,0.0,0.005331,1.098612,0.058226
1235328,19302,15.9,0.523,10000.0,0.0,0.01755,1.098612,0.171431
1235392,19303,15.9,0.523,10000.0,-0.0,0.003846,1.098612,0.070053
1235456,19304,15.9,0.523,10000.0,0.0,0.003975,1.098612,0.090296
1235520,19305,15.9,0.523,10000.0,-0.0,0.239737,1.098612,0.56416
1235584,19306,15.9,0.523,10000.0,-0.0,0.000785,1.098612,0.037019
1235648,19307,15.9,0.523,10000.0,0.0,0.001435,1.098612,0.0332
1235712,19308,15.9,0.523,10000.0,0.0,0.030604,1.098612,0.227203
1235776,19309,15.9,0.523,10000.0,0.0,0.003013,1.098612,0.067466
1235840,19310,15.9,0.523,10000.0,0.0,0.002338,1.098612,0.062494
1235904,19311,15.9,0.523,10000.0,0.0,0.00054,1.098612,0.02669
1235968,19312,15.9,0.523,10000.0,0.0,0.003445,1.098612,0.040537
1236032,19313,15.9,0.523,10000.0,0.0,0.011887,1.098612,0.13587
1236096,19314,15.9,0.523,10000.0,-0.0,0.000695,1.098612,0.032633
1236160,19315,15.9,0.523,10000.0,0.0,0.002932,1.098612,0.059354
1236224,19316,15.9,0.523,10000.0,0.0,0.323509,1.098612,0.758602
1236288,19317,15.9,0.523,10000.0,0.0,0.001485,1.098612,0.047819
1236352,19318,15.9,0.523,10000.0,-0.0,0.00085,1.098612,0.039641
1236416,19319,15.9,0.523,10000.0,0.0,0.000811,1.098612,0.026575
1236480,19320,15.9,0.523,10000.0,0.0,0.000488,1.098612,0.028198
1236544,19321,15.9,0.523,10000.0,0.0,0.000684,1.098612,0.035354
1236608,19322,15.9,0.523,10000.0,-0.0,0.000694,1.098612,0.035248
1236672,19323,15.9,0.523,10000.0,0.0,0.001302,1.098612,0.044805
1236736,19324,15.9,0.523,10000.0,-0.0,0.003348,1.098612,0.059661
1236800,19325,15.9,0.523,10000.0,0.0,0.009841,1.098612,0.124282
1236864,19326,15.9,0.523,10000.0,-0.0,0.001027,1.098612,0.03846
1236928,19327,15.9,0.523,10000.0,0.0,0.000409,1.098612,0.011053
1236992,19328,15.9,0.523,10000.0,-0.0,0.008256,1.098612,0.118606
1237056,19329,15.9,0.523,10000.0,-0.0,0.00042,1.098612,0.004255
1237120,19330,15.9,0.523,10000.0,0.0,0.000823,1.098612,0.034002
1237184,19331,15.9,0.523,10000.0,-0.0,0.000203,1.098612,0.006305
1237248,19332,15.9,0.523,10000.0,-0.0,0.003192,1.098612,0.06588
1237312,19333,15.9,0.523,10000.0,-0.0,0.001728,1.098612,0.053831
1237376,19334,15.9,0.523,10000.0,0.0,0.001582,1.098612,0.013431
1237440,19335,15.9,0.523,10000.0,0.0,0.0127,1.098612,0.114994
1237504,19336,15.9,0.523,10000.0,0.0,0.003207,1.098612,0.016677
1237568,19337,15.9,0.523,10000.0,0.0,0.002278,1.098612,0.041043
1237632,19338,15.9,0.523,10000.0,-0.0,0.000589,1.098612,0.008988
1237696,19339,15.9,0.523,10000.0,-0.0,0.007093,1.098612,0.106887
1237760,19340,15.9,0.523,10000.0,-0.0,0.004754,1.098612,0.076851
1237824,19341,15.9,0.523,10000.0,0.0,0.000771,1.098612,0.00645
1237888,19342,15.9,0.523,10000.0,-0.0,0.003054,1.098612,0.027472
1237952,19343,15.9,0.523,10000.0,0.0,0.003521,1.098612,0.055628
1238016,19344,15.9,0.523,10000.0,0.0,0.012019,1.098612,0.158046
1238080,19345,15.9,0.523,10000.0,0.0,0.002963,1.098612,0.058861
1238144,19346,15.9,0.523,10000.0,0.0,0.004561,1.098612,0.091498
1238208,19347,15.9,0.523,10000.0,-0.0,0.001941,1.098612,0.045241
1238272,19348,15.9,0.523,10000.0,0.0,0.001781,1.098612,0.051733
1238336,19349,15.9,0.523,10000.0,-0.0,0.011624,1.098612,0.143748
1238400,19350,15.9,0.523,10000.0,0.0,0.029141,1.098612,0.222947
1238464,19351,15.9,0.523,10000.0,-0.0,0.005528,1.098612,0.102966
1238528,19352,15.9,0.523,10000.0,0.0,0.002965,1.098612,0.030582
1238592,19353,15.9,0.523,10000.0,-0.0,0.218789,1.098612,0.429589
1238656,19354,15.9,0.523,10000.0,-0.0,0.001243,1.098612,0.044667
1238720,19355,15.9,0.523,10000.0,0.0,0.000346,1.098612,0.025961
1238784,19356,15.9,0.523,10000.0,-0.0,0.000122,1.098612,0.005653
1238848,19357,15.9,0.523,10000.0,-0.0,0.008262,1.098612,0.11638
1238912,19358,15.9,0.523,10000.0,-0.0,0.000902,1.098612,0.008652
1238976,19359,15.9,0.523,10000.0,-0.0,0.004119,1.098612,0.079091
1239040,19360,15.9,0.523,10000.0,0.0,0.000357,1.098612,0.024855
1239104,19361,15.9,0.523,10000.0,0.0,0.00037,1.098612,0.026245
1239168,19362,15.9,0.523,10000.0,0.0,0.000213,1.098612,0.017119
1239232,19363,15.9,0.523,10000.0,-0.0,0.005017,1.098612,0.091179
1239296,19364,15.9,0.523,10000.0,-0.0,0.012825,1.098612,0.110203
1239360,19365,15.9,0.523,10000.0,-0.0,0.000282,1.098612,0.009499
1239424,19366,15.9,0.523,10000.0,0.0,0.002861,1.098612,0.061766
1239488,19367,15.9,0.523,10000.0,0.0,0.00382,1.098612,0.070202
1239552,19368,15.9,0.523,10000.0,0.0,0.001172,1.098612,0.031581
1239616,19369,15.9,0.523,10000.0,0.0,0.000614,1.098612,0.018752
1239680,19370,15.9,0.523,10000.0,-0.0,0.001543,1.098612,0.028823
1239744,19371,15.9,0.523,10000.0,-0.0,0.023532,1.098612,0.167232
1239808,19372,15.9,0.523,10000.0,-0.0,0.000289,1.098612,0.009733
1239872,19373,15.9,0.523,10000.0,0.0,0.000438,1.098612,0.02199
1239936,19374,15.9,0.523,10000.0,0.0,0.000821,1.098612,0.027598
1240000,19375,15.91,0.5235,10000.0,-0.0,0.00666,1.098612,0.105076
1240064,19376,15.91,0.5235,10000.0,-0.0,0.007093,1.098612,0.116856
1240128,19377,15.91,0.5235,10000.0,-0.0,0.218057,1.098612,0.470212
1240192,19378,15.91,0.5235,10000.0,-0.0,0.001588,1.098612,0.017934
1240256,19379,15.91,0.5235,10000.0,0.0,0.013825,1.098612,0.163739
1240320,19380,15.91,0.5235,10000.0,0.0,0.014793,1.098612,0.137333
1240384,19381,15.91,0.5235,10000.0,-0.0,0.000213,1.098612,0.016059
1240448,19382,15.91,0.5235,10000.0,0.0,0.001272,1.098612,0.04947
1240512,19383,15.91,0.5235,10000.0,0.0,0.006526,1.098612,0.098131
1240576,19384,15.91,0.5235,10000.0,0.0,0.005331,1.098612,0.093633
1240640,19385,15.91,0.5235,10000.0,0.0,0.007427,1.098612,0.092416
1240704,19386,15.91,0.5235,10000.0,-0.0,0.000634,1.098612,0.004888
1240768,19387,15.91,0.5235,10000.0,0.0,0.000754,1.098612,0.029974
1240832,19388,15.91,0.5235,10000.0,-0.0,0.001068,1.098612,0.022028
1240896,19389,15.91,0.5235,10000.0,-0.0,0.000113,1.098612,0.009787
1240960,19390,15.91,0.5235,10000.0,-0.0,0.006074,1.098612,0.054594
1241024,19391,15.91,0.5235,10000.0,0.0,0.149996,1.098612,0.315417
1241088,19392,15.91,0.5235,10000.0,0.0,0.005399,1.098612,0.055723
1241152,19393,15.91,0.5235,10000.0,0.0,0.002817,1.098612,0.058627
1241216,19394,15.91,0.5235,10000.0,-0.0,0.000393,1.098612,0.024063
1241280,19395,15.91,0.5235,10000.0,0.0,0.429889,1.098612,0.913621
1241344,19396,15.91,0.5235,10000.0,0.0,0.00227,1.098612,0.047016
1241408,19397,15.91,0.5235,10000.0,0.0,0.015955,1.098612,0.141826
1241472,19398,15.91,0.5235,10000.0,-0.0,0.000133,1.098612,0.012022
1241536,19399,15.91,0.5235,10000.0,0.0,0.002483,1.098612,0.012786
1241600,19400,15.91,0.5235,10000.0,-0.0,0.39458,1.098612,0.910637
1241664,19401,15.91,0.5235,10000.0,-0.0,0.000822,1.098612,0.023652
1241728,19402,15.91,0.5235,10000.0,0.0,0.160493,1.098612,0.299906
1241792,19403,15.91,0.5235,10000.0,0.0,0.001807,1.098612,0.062029
1241856,19404,15.91,0.5235,10000.0,0.0,0.027311,1.098612,0.17854
1241920,19405,15.91,0.5235,10000.0,0.0,0.002389,1.098612,0.042109
1241984,19406,15.91,0.5235,10000.0,-0.0,0.012026,1.098612,0.124836
1242048,19407,15.91,0.5235,10000.0,0.0,0.194462,1.098612,0.439782
1242112,19408,15.91,0.5235,10000.0,-0.0,0.000213,1.098612,0.008929
1242176,19409,15.91,0.5235,10000.0,-0.0,0.00429,1.098612,0.090584
1242240,19410,15.91,0.5235,10000.0,-0.0,0.002447,1.098612,0.041372
1242304,19411,15.91,0.5235,10000.0,0.0,0.002887,1.098612,0.073013
1242368,19412,15.91,0.5235,10000.0,0.0,0.00432,1.098612,0.053789
1242432,19413,15.91,0.5235,10000.0,-0.0,0.037695,1.098612,0.262576
1242496,19414,15.91,0.5235,10000.0,-0.0,0.000774,1.098612,0.034359
1242560,19415,15.91,0.5235,10000.0,0.0,0.002793,1.098612,0.010521
1242624,19416,15.91,0.5235,10000.0,0.0,0.006694,1.098612,0.107422
1242688,19417,15.91,0.5235,10000.0,-0.0,0.001097,1.098612,0.044778
1242752,19418,15.91,0.5235,10000.0,-0.0,0.000678,1.098612,0.032251
1242816,19419,15.91,0.5235,10000.0,-0.0,0.003359,1.098612,0.061259
1242880,19420,15.91,0.5235,10000.0,-0.0,0.000514,1.098612,0.032108
1242944,19421,15.91,0.5235,10000.0,-0.0,0.002292,1.098612,0.039835
1243008,19422,15.91,0.5235,10000.0,0.0,0.212921,1.098612,0.445819
1243072,19423,15.91,0.5235,10000.0,0.0,0.003588,1.098612,0.014324
1243136,19424,15.91,0.5235,10000.0,-0.0,0.250634,1.098612,0.43875
1243200,19425,15.91,0.5235,10000.0,-0.0,0.008363,1.098612,0.024386
1243264,19426,15.91,0.5235,10000.0,0.0,0.01196,1.098612,0.12935
1243328,19427,15.91,0.5235,10000.0,0.0,0.000658,1.098612,0.033833
1243392,19428,15.91,0.5235,10000.0,0.0,0.0025,1.098612,0.063093
1243456,19429,15.91,0.5235,10000.0,0.0,0.001017,1.098612,0.031176
1243520,19430,15.91,0.5235,10000.0,-0.0,0.001117,1.098612,0.034147
1243584,19431,15.91,0.5235,10000.0,-0.0,0.008026,1.098612,0.120551
1243648,19432,15.91,0.5235,10000.0,-0.0,0.006131,1.098612,0.046019
1243712,19433,15.91,0.5235,10000.0,-0.0,0.01505,1.098612,0.144954
1243776,19434,15.91,0.5235,10000.0,0.0,0.005112,1.098612,0.071891
1243840,19435,15.91,0.5235,10000.0,0.0,0.003601,1.098612,0.074678
1243904,19436,15.91,0.5235,10000.0,-0.0,0.000795,1.098612,0.037251
1243968,19437,15.91,0.5235,10000.0,-0.0,0.003611,1.098612,0.081263
1244032,19438,15.91,0.5235,10000.0,0.0,0.006419,1.098612,0.106603
1244096,19439,15.91,0.5235,10000.0,-0.0,0.002246,1.098612,0.065267
1244160,19440,15.91,0.5235,10000.0,-0.0,0.001319,1.098612,0.039783
1244224,19441,15.91,0.5235,10000.0,0.0,0.014995,1.098612,0.163522
1244288,19442,15.91,0.5235,10000.0,0.0,0.064121,1.098612,0.365789
1244352,19443,15.91,0.5235,10000.0,-0.0,0.000203,1.098612,0.012055
1244416,19444,15.91,0.5235,10000.0,-0.0,0.001533,1.098612,0.04957
1244480,19445,15.91,0.5235,10000.0,-0.0,0.004722,1.098612,0.067345
1244544,19446,15.91,0.5235,10000.0,-0.0,0.005089,1.098612,0.033194
1244608,19447,15.91,0.5235,10000.0,-0.0,0.012421,1.098612,0.149666
1244672,19448,15.91,0.5235,10000.0,0.0,0.000644,1.098612,0.008365
1244736,19449,15.91,0.5235,10000.0,-0.0,0.004161,1.098612,0.06612
1244800,19450,15.91,0.5235,10000.0,-0.0,0.000904,1.098612,0.031446
1244864,19451,15.91,0.5235,10000.0,0.0,0.007811,1.098612,0.100768
1244928,19452,15.91,0.5235,10000.0,0.0,0.000763,1.098612,0.016088
1244992,19453,15.91,0.5235,10000.0,0.0,0.004684,1.098612,0.016878
1245056,19454,15.91,0.5235,10000.0,-0.0,0.003102,1.098612,0.051543
1245120,19455,15.91,0.5235,10000.0,0.0,0.004562,1.098612,0.044863
1245184,19456,15.91,0.5235,10000.0,-0.0,0.002161,1.098612,0.054692
1245248,19457,15.91,0.5235,10000.0,0.0,0.000169,1.098612,0.009957
1245312,19458,15.91,0.5235,10000.0,0.0,0.00392,1.098612,0.07532
1245376,19459,15.91,0.5235,10000.0,-0.0,0.005355,1.098612,0.091441
1245440,19460,15.91,0.5235,10000.0,-0.0,0.003848,1.098612,0.0115
1245504,19461,15.91,0.5235,10000.0,-0.0,0.005284,1.098612,0.055391
1245568,19462,15.91,0.5235,10000.0,0.0,0.00127,1.098612,0.010016
1245632,19463,15.91,0.5235,10000.0,0.0,0.011739,1.098612,0.129871
1245696,19464,15.91,0.5235,10000.0,-0.0,0.013377,1.098612,0.135402
1245760,19465,15.91,0.5235,10000.0,-0.0,0.000294,1.098612,0.022988
1245824,19466,15.91,0.5235,10000.0,-0.0,0.000884,1.098612,0.004056
1245888,19467,15.91,0.5235,10000.0,0.0,0.00231,1.098612,0.05044
1245952,19468,15.91,0.5235,10000.0,0.0,0.001163,1.098612,0.037691
1246016,19469,15.91,0.5235,10000.0,-0.0,0.000262,1.098612,0.020262
1246080,19470,15.91,0.5235,10000.0,0.0,0.003014,1.098612,0.063045
1246144,19471,15.91,0.5235,10000.0,-0.0,0.004702,1.098612,0.07641
1246208,19472,15.91,0.5235,10000.0,-0.0,0.000386,1.098612,0.0075
1246272,19473,15.91,0.5235,10000.0,0.0,0.01399,1.098612,0.15001
1246336,19474,15.91,0.5235,10000.0,-0.0,0.000195,1.098612,0.017819
1246400,19475,15.91,0.5235,10000.0,-0.0,0.000171,1.098612,0.006361
1246464,19476,15.91,0.5235,10000.0,-0.0,0.001352,1.098612,0.017788
1246528,19477,15.91,0.5235,10000.0,0.0,0.005401,1.098612,0.096296
1246592,19478,15.91,0.5235,10000.0,-0.0,0.000394,1.098612,0.007147
1246656,19479,15.91,0.5235,10000.0,0.0,0.458842,1.098612,0.924616
1246720,19480,15.91,0.5235,10000.0,0.0,0.004876,1.098612,0.094022
1246784,19481,15.91,0.5235,10000.0,0.0,0.006455,1.098612,0.091868
1246848,19482,15.91,0.5235,10000.0,0.0,0.003379,1.098612,0.020505
1246912,19483,15.91,0.5235,10000.0,0.0,0.056524,1.098612,0.328333
1246976,19484,15.91,0.5235,10000.0,-0.0,0.002361,1.098612,0.055773
1247040,19485,15.91,0.5235,10000.0,0.0,0.000616,1.098612,0.024919
1247104,19486,15.91,0.5235,10000.0,-0.0,0.000467,1.098612,0.021469
1247168,19487,15.91,0.5235,10000.0,-0.0,0.00289,1.098612,0.058205
1247232,19488,15.91,0.5235,10000.0,-0.0,0.00196,1.098612,0.032968
1247296,19489,15.91,0.5235,10000.0,-0.0,0.400968,1.098612,0.827041
1247360,19490,15.91,0.5235,10000.0,0.0,0.001909,1.098612,0.045112
1247424,19491,15.91,0.5235,10000.0,-0.0,0.004098,1.098612,0.06888
1247488,19492,15.91,0.5235,10000.0,0.0,0.396027,1.098612,0.806781
1247552,19493,15.91,0.5235,10000.0,-0.0,0.288342,1.098612,0.623338
1247616,19494,15.91,0.5235,10000.0,-0.0,0.00063,1.098612,0.019375
1247680,19495,15.91,0.5235,10000.0,-0.0,0.018389,1.098612,0.159087
1247744,19496,15.91,0.5235,10000.0,0.0,0.000207,1.098612,0.015994
1247808,19497,15.91,0.5235,10000.0,0.0,0.000666,1.098612,0.004498
1247872,19498,15.91,0.5235,10000.0,0.0,0.002863,1.098612,0.060324
1247936,19499,15.91,0.5235,10000.0,0.0,0.003542,1.098612,0.063194
1248000,19500,15.91,0.5235,10000.0,0.0,0.00417,1.098612,0.071304
1248064,19501,15.91,0.5235,10000.0,-0.0,0.353667,1.098612,0.779104
1248128,19502,15.91,0.5235,10000.0,-0.0,0.002179,1.098612,0.042075
1248192,19503,15.91,0.5235,10000.0,-0.0,0.00065,1.098612,0.032762
1248256,19504,15.91,0.5235,10000.0,0.0,0.001069,1.098612,0.036975
1248320,19505,15.91,0.5235,10000.0,-0.0,0.000753,1.098612,0.022967
1248384,19506,15.91,0.5235,10000.0,-0.0,0.000284,1.098612,0.003656
1248448,19507,15.91,0.5235,10000.0,0.0,0.003568,1.098612,0.079275
1248512,19508,15.91,0.5235,10000.0,-0.0,0.01686,1.098612,0.169912
1248576,19509,15.91,0.5235,10000.0,0.0,0.02071,1.098612,0.178095
1248640,19510,15.91,0.5235,10000.0,0.0,0.006885,1.098612,0.024591
1248704,19511,15.91,0.5235,10000.0,-0.0,0.008445,1.098612,0.117133
1248768,19512,15.91,0.5235,10000.0,-0.0,0.002536,1.098612,0.059352
1248832,19513,15.91,0.5235,10000.0,-0.0,0.002165,1.098612,0.039637
1248896,19514,15.91,0.5235,10000.0,-0.0,0.007705,1.098612,0.118173
1248960,19515,15.91,0.5235,10000.0,0.0,0.012555,1.098612,0.132737
1249024,19516,15.91,0.5235,10000.0,0.0,0.004502,1.098612,0.085083
1249088,19517,15.91,0.5235,10000.0,-0.0,0.002487,1.098612,0.054296
1249152,19518,15.91,0.5235,10000.0,-0.0,0.003893,1.098612,0.061329
1249216,19519,15.91,0.5235,10000.0,-0.0,0.120761,1.098612,0.281462
1249280,19520,15.91,0.5235,10000.0,0.0,0.138575,1.098612,0.271586
1249344,19521,15.91,0.5235,10000.0,-0.0,0.004358,1.098612,0.085782
1249408,19522,15.91,0.5235,10000.0,-0.0,0.021554,1.098612,0.192309
1249472,19523,15.91,0.5235,10000.0,0.0,0.000373,1.098612,0.015537
1249536,19524,15.91,0.5235,10000.0,-0.0,0.007392,1.098612,0.114398
1249600,19525,15.91,0.5235,10000.0,-0.0,0.008402,1.098612,0.110511
1249664,19526,15.91,0.5235,10000.0,-0.0,0.000275,1.098612,0.010017
1249728,19527,15.91,0.5235,10000.0,-0.0,0.000298,1.098612,0.012052
1249792,19528,15.91,0.5235,10000.0,-0.0,0.000639,1.098612,0.032251
1249856,19529,15.91,0.5235,10000.0,-0.0,0.001216,1.098612,0.044519
1249920,19530,15.91,0.5235,10000.0,0.0,0.00191,1.098612,0.009318
1249984,19531,15.91,0.5235,10000.0,0.0,0.004482,1.098612,0.083504
1250048,19532,15.95,0.5242,10000.0,0.0,0.004073,1.098612,0.080189
1250112,19533,15.95,0.5242,10000.0,0.0,0.001318,1.098612,0.016469
1250176,19534,15.95,0.5242,10000.0,0.0,0.293003,1.098612,0.520384
1250240,19535,15.95,0.5242,10000.0,0.0,0.201622,1.098612,0.46597
1250304,19536,15.95,0.5242,10000.0,-0.0,0.008937,1.098612,0.129163
1250368,19537,15.95,0.5242,10000.0,-0.0,0.000791,1.098612,0.027353
1250432,19538,15.95,0.5242,10000.0,-0.0,0.001232,1.098612,0.029756
1250496,19539,15.95,0.5242,10000.0,-0.0,0.00741,1.098612,0.099931
1250560,19540,15.95,0.5242,10000.0,0.0,0.009697,1.098612,0.090401
1250624,19541,15.95,0.5242,10000.0,-0.0,0.003303,1.098612,0.061872
1250688,19542,15.95,0.5242,10000.0,0.0,0.000578,1.098612,0.026071
1250752,19543,15.95,0.5242,10000.0,0.0,0.000939,1.098612,0.004972
1250816,19544,15.95,0.5242,10000.0,0.0,0.001979,1.098612,0.054995
1250880,19545,15.95,0.5242,10000.0,0.0,0.037396,1.098612,0.250954
1250944,19546,15.95,0.5242,10000.0,0.0,0.00058,1.098612,0.032634
